inst name, eiin, inst_type, district, thana, mauza, long, lat, serial,isUnique
GAZARIA DARUL ULUM GIRL`S DAKHIL MADRASHA,103659,Madrasha,CHANDPUR,FARIDGANJ,GAZARIA,90.71754,23.05684,3529,1
DAKKHIN HORNI SAYED TAHERIA DAKHIL MADRASHA,103646,Madrasha,CHANDPUR,FARIDGANJ,HARNI,90.72621,23.06874,3530,1
PASCHIM POA AZIZIA ISLAMEAsenior ALIM MADRASHA,103652,Madrasha,CHANDPUR,FARIDGANJ,POWA,90.71818,23.08866,3531,1
 DHANUA SALEHIA SR. FAZIL MADRASHA,103627,Madrasha,CHANDPUR,FARIDGANJ,DHANUA,90.71062,23.06223,3532,1
PURAN RAMPURA A. ROB ALIM MADRASAH,103635,Madrasha,CHANDPUR,FARIDGANJ,GOBINDAPUR,90.71537,23.16983,3533,1
WEST  GABINDAPUR  ANWARA  S.  GIRLS  DAKHIL MADRASHA,103657,Madrasha,CHANDPUR,FARIDGANJ,GOBINDAPUR,90.74908,23.09891,3534,1
GOBINDAPUR SALEHIA aLIM MADRASAHA,103663,Madrasha,CHANDPUR,FARIDGANJ,GOBINDAPUR,90.71466,23.16976,3535,1
HANSA FAZIL MADRASAH,103625,Madrasha,CHANDPUR,FARIDGANJ,HASA,90.69819,23.12053,3536,1
WEST LARUA KARAMATIA GIRLS DAKHIL MADRASHA,103621,Madrasha,CHANDPUR,FARIDGANJ,PASCHIM LARUA,90.71795,23.14533,3537,1
RAMPUR BAZAR D.S. FAZIL MADRASHA,103642,Madrasha,CHANDPUR,FARIDGANJ,PASCHIM LARUA,90.70235,23.14563,3538,1
MANURI ISLAMIA SENIOR FAZIL MADRASHA,103631,Madrasha,CHANDPUR,FARIDGANJ,GHANIA,90.69777,23.11186,3539,1
GALLAK DARUSSUNNAT DAKHIL MADRASAH,103637,Madrasha,CHANDPUR,FARIDGANJ,DOMRA,90.68623,23.13118,3540,1
LATIFGONJ IS. SENIOR FAZIL MADRASAH,103626,Madrasha,CHANDPUR,FARIDGANJ,ADSA,90.70522,23.14593,3541,1
ISALAMPUR SHAH YEASIN FAZIL M ADRASAH,103648,Madrasha,CHANDPUR,FARIDGANJ,DEBIPUR/ISLAMPUR,90.81663,23.16381,3542,1
RAMDASER BAG SENIOR MADRASHA,103639,Madrasha,CHANDPUR,FARIDGANJ,RAMDASERBAGH,90.8653,23.17179,3543,1
BODIUZZAMAPUR  M.U. MOHILA  DAKHIL  MADRASHA,103622,Madrasha,CHANDPUR,FARIDGANJ,BADIUZZAMANPUR,90.79832,23.1178,3544,1
BADARPUR SENIOR MADRASHA,103632,Madrasha,CHANDPUR,FARIDGANJ,BADARPUR,90.76753,23.17807,3545,1
SUBIDPUR OLD SCHEME DAKHIL MADRASAH,103641,Madrasha,CHANDPUR,FARIDGANJ,SUBIDPUR,90.79979,23.15444,3546,1
SHOLLA DAKHIL MADRASHA,103669,Madrasha,CHANDPUR,FARIDGANJ,SOLLA,90.7664,23.09266,3547,1
JAMIlaya MOHILA DAkHIL MADRASAH,103698,Madrasha,CHANDPUR,HAIM CHAR,NAYANI LAKSHMIPUR,90.78134,23.08941,3548,1
KAMaLAPUR DAKHIL MADRASHA,103693,Madrasha,CHANDPUR,HAIM CHAR,KAMALAPUR,90.815,23.18326,3549,1
CHARBHANGA D.S.S DAKHIL MADRASHA,103695,Madrasha,CHANDPUR,HAIM CHAR,CHAR BHANGA,90.66375,23.12248,3550,1
FARUQURE  -E-- AZAM (R:)  IDEAL DAKHIL  MADRASHA,103699,Madrasha,CHANDPUR,HAIM CHAR,PURBA CHAR KRISHNAPUR,90.67628,23.11168,3551,1
KATAKHALI HAMIDiA alim MADRASah,103692,Madrasha,CHANDPUR,HAIM CHAR,PASCHIM CHAR KRISHNAPUR,90.66201,23.05814,3552,1
AL AMIN ADORSHO MOHILA DAKHIL MADRASHA,103700,Madrasha,CHANDPUR,HAIM CHAR,PURBA CHAR KRISHNAPUR,90.68622,23.0698,3553,1
ALGI BAZER alim SENIOR MADRASHA,103697,Madrasha,CHANDPUR,HAIM CHAR,PURBA CHAR KRISHNAPUR,90.68896,23.07226,3554,1
CHAR BHAIRABI AZIZA AZHARUL ULUM DAKHIL MADrasah,103696,Madrasha,CHANDPUR,HAIM CHAR,CHAR BHAIRABI,90.65705,23.07251,3555,1
GAWSUL AZAM SABARIA ADARSA DAKHIL MADRASHA,103690,Madrasha,CHANDPUR,HAIM CHAR,CHAR BHAIRABI,90.64669,23.10921,3556,1
BALAKHAL N M N ALIM MADRASA,103746,Madrasha,CHANDPUR,HAJIGANJ,PURBA BALAKHAL,90.64973,23.08426,3557,1
MUQBUL AHMAD ISMILIA DAKHIL MADRASHA,103752,Madrasha,CHANDPUR,HAJIGANJ,DAKSHIN SREEPUR,90.65701,23.04746,3558,1
BAKILA FAZIL(DEGREE) MADRASHA,103734,Madrasha,CHANDPUR,HAJIGANJ,BAKILA,90.66082,23.08228,3559,1
RAJARGAON FAZIL MADRAHSA,103736,Madrasha,CHANDPUR,HAJIGANJ,RAJARGAON,90.81481,23.25065,3560,1
RAJAPUR  ISLAMIA  DAKHIL MADRASHA,103739,Madrasha,CHANDPUR,HAJIGANJ,BELGHAR,90.78572,23.31612,3561,1
NESARABAD SALEHIA FAZIL DIG. MADRASAH,103743,Madrasha,CHANDPUR,HAJIGANJ,KALOCHO,90.75714,23.31543,3562,1
