inst name, eiin, inst_type, district, thana, mauza, long, lat, serial,isUnique
JANNATUL KHADRA DAKHIL MADRASHA,115459,Madrasha,CHUADANGA,JIBAN NAGAR,UTHALI,88.78986,23.42653,3937,1
DARSANA D.S. FAZIL DEGREE MADRASAH,115426,Madrasha,CHUADANGA,DAMURHUDA,RAIL BAZAR,88.84597,23.47178,3938,1
BUCHITALA BARABALDIA DAKHIL MADRASHA,115417,Madrasha,CHUADANGA,DAMURHUDA,BORA BOLDIA,88.79881,23.52667,3939,1
JOYRAMPUR D.S. DAKHIL MADRASAH,115424,Madrasha,CHUADANGA,DAMURHUDA,JOYRAMPUR,88.72825,23.51269,3940,1
KURUL GACHI DAKHIL MADRASAH,115423,Madrasha,CHUADANGA,DAMURHUDA,KURALGACHHI,88.7555,23.51839,3941,1
CHUADANGA FAZIL MADRASAH,115379,Madrasha,CHUADANGA,CHUADANGA SADAR,RAIL PARA,88.73592,23.55,3942,1
HAZRAHATI DARUL ISLAM  DAKHIL MADRASHA,115378,Madrasha,CHUADANGA,CHUADANGA SADAR,HAZRAHATI,88.80944,23.52417,3943,1
BADARGANJ BAQUI BILLAH KAMIL MADRASHA,115371,Madrasha,CHUADANGA,CHUADANGA SADAR,ALIARPUR,88.93025,23.59183,3944,1
DOSHOMI MOHILA DALHIL MADRASHA,115327,Madrasha,CHUADANGA,CHUADANGA SADAR,ALIARPUR,88.98186,23.59786,3945,1
JUGIR HUDA ABUL HOSSEN DAKHIL MADRASHA,115373,Madrasha,CHUADANGA,CHUADANGA SADAR,JOGIRHUDA,88.87636,23.68603,3946,1
62 NO ARIA DAKHIL MADRASHA,115375,Madrasha,CHUADANGA,CHUADANGA SADAR,ARIA,88.93361,23.58464,3947,1
SARABARIA DAKHIL MADRASHA,115374,Madrasha,CHUADANGA,CHUADANGA SADAR,SARABARIA,88.93567,23.54828,3948,1
KUMARY UNION HIGH SCHOOL,115303,School,CHUADANGA,ALAMDANGA,SHYAMPUR,88.9138453,23.77020822,12897,1
OSMANPUR PRAGPUR HIGH SCHOOL,115283,School,CHUADANGA,ALAMDANGA,OSMANPUR,88.9041412,23.82329314,12898,1
KESHOBPUR JUNIOR SECONDARY SCHOOL,130600,School,CHUADANGA,ALAMDANGA,UTTAR LAKSHMIPUR,88.88453464,23.81808951,12899,1
SHEBABAG SECONDARY SCHOOL,115297,School,CHUADANGA,ALAMDANGA,DASPARA,88.86325888,23.80035279,12900,1
J.S. HIGH SCHOOL,115299,School,CHUADANGA,ALAMDANGA,JAGANNATH PUR,88.98358227,23.76223845,12901,1
MUNSHIGANJ ACADEMY,115273,School,CHUADANGA,ALAMDANGA,SONATANPUR,88.89374368,23.71666895,12902,1
BATIAPARA SHIALMARI HIGH SCHOOL,115279,School,CHUADANGA,ALAMDANGA,BATIA PARA,88.84995949,23.68700446,12903,1
TIORBILA HIGH SCHOOL,115292,School,CHUADANGA,ALAMDANGA,TIARBILA,88.98402412,23.63040293,12904,1
KHASH KARARA HIGH SCHOOL,115285,School,CHUADANGA,ALAMDANGA,KHASKARARA,88.97482808,23.65497095,12905,1
KAYET PARA HIGH SCHOOL,115277,School,CHUADANGA,ALAMDANGA,RAMDIA,89.00453631,23.66648058,12906,1
BHANGBARIA SECONDARY SCHOOL,115302,School,CHUADANGA,ALAMDANGA,BHANGABARIA,88.85586618,23.80632902,12907,1
HATBOALIA GIRLS HIGH SCHOOL,115289,School,CHUADANGA,ALAMDANGA,CHAR BOALIA,88.85964817,23.82380929,12908,1
BARA GANGNI HIGH SCHOOL,115278,School,CHUADANGA,ALAMDANGA,GANGNI,88.82060274,23.73424279,12909,1
GOKUL KHALI SECONDARY SCHOOL,115266,School,CHUADANGA,ALAMDANGA,GOPALNAGAR,88.80138689,23.69417792,12910,1
PANCH KAMALA PUR ALIAT NAGAR HIGH SCHOOL,115301,School,CHUADANGA,ALAMDANGA,DILSADPUR,88.78907066,23.71283153,12911,1
SHAPTA GRAM JUNIOR HIGH SCHOOL,115315,School,CHUADANGA,ALAMDANGA,NATIDANGA,88.86853301,23.72167085,12912,1
GHOLADARI BAZAR HIGH SCHOOL,115290,School,CHUADANGA,ALAMDANGA,CHHAYGHARIA,88.9422837,23.67671813,12913,1
GHOLDARI BAZAR SECONDARY GIRLS  SCHOOL,115304,School,CHUADANGA,ALAMDANGA,CHHAYGHARIA,88.94138126,23.67535702,12914,1
KHAJURTALA BAZAR JR. SCHOOL,115309,School,CHUADANGA,ALAMDANGA,JAHANPUR,88.95598495,23.69157908,12915,1
ALAMDANGA PILOT SECONDARY GIRLS SCHOOL,115271,School,CHUADANGA,ALAMDANGA,GOBINDAPUR MIDDLE,88.94444111,23.75808819,12916,1
ERSHADPUR ACADEMY,115280,School,CHUADANGA,ALAMDANGA,ERSHADPUR,88.94898473,23.7476656,12917,1
ALAMDANGA ML  PILOT HIGH SCHOOL,115269,School,CHUADANGA,ALAMDANGA,ALAMDANGA MIDDLE (PART),88.94800097,23.76131184,12918,1
SRIJONEE MODEL  HIGH School,115267,School,CHUADANGA,ALAMDANGA,KHUDIAKHALI,88.88075237,23.70181173,12919,1
M. SOBED ALI SECONDARY SCHOOL,115306,School,CHUADANGA,ALAMDANGA,NAODA BANDOBIL,88.93414462,23.74771666,12920,1
MUNSHIGANJ GIRLS HIGH SCHOOL,115268,School,CHUADANGA,ALAMDANGA,JEHALA,88.8940481,23.71466073,12921,1
ENAYETPUR BARADI ALHAJ MIR KHOSTaR ALI SECONDARY SCHOOL,115270,School,CHUADANGA,ALAMDANGA,ENAYETPUR,88.88619717,23.74901372,12922,1
KATA BHANGA HIGH SCHOOL,115284,School,CHUADANGA,ALAMDANGA,KANTABHANGA,88.87888428,23.78213187,12923,1
MATHABHANGA JUNIOR HIGH SCHOOL,115311,School,CHUADANGA,ALAMDANGA,NATIDANGA,88.86457601,23.73305948,12924,1
CHUADANGA  ACADEMY,115356,School,CHUADANGA,CHUADANGA SADAR,JOARDAR PARA,88.85399628,23.64302787,12925,1
CHUADANGA ADORSHA UCCHA BALIKA VIDYALAYA,115347,School,CHUADANGA,CHUADANGA SADAR,BUJRUK GARGARI C & B PARA,88.83507873,23.63875624,12926,2
CHUADANGA ADARSHA HIGH SCHOOL,115355,School,CHUADANGA,CHUADANGA SADAR,BUJRUK GARGARI C & B PARA,88.83507873,23.63875624,12927,2
JHINUK GIRLS secondary SCHOOL,115346,School,CHUADANGA,CHUADANGA SADAR,COURT PARA,88.84241888,23.63939156,12928,1
CHUADANGA GOVT. GIRLS HIGH SCHOOL,115348,School,CHUADANGA,CHUADANGA SADAR,POST OFFICE PARA,88.84821898,23.64342192,12929,1
V.J.GOVT. HIGH SCHOOL, CHUADANGA,115349,School,CHUADANGA,CHUADANGA SADAR,MUKTI PARA,88.84381532,23.64462111,12930,1
